ParticleID,InitialSpeed(m/s),InitialPosX(m),InitialPosY(m),InitialPosZ(m),CollisionType,MinEarthDistance(m),MinJupiterDistance(m)
527,33898.77549365736,155890371356.42618,244187661.48393932,-920476645.7486191,0,870575510.7711716,870462195511.8334
528,33895.971980136266,155890141625.37592,241718608.80041882,-920873855.0702324,0,865410674.335391,870460170102.3127
529,33911.3852336659,155889449534.93924,244989038.5962264,-921436977.1180996,0,873878101.9549774,870462225100.913
530,33895.74906885441,155889870383.71835,240366259.11561403,-920742887.4671491,0,869856173.8459448,870458961848.283
531,33909.72980843829,155889057318.2781,241025721.98872063,-921290551.6011635,0,877944839.5096583,870458947386.5767
532,33912.122038616224,155889837816.14633,241738635.1191078,-919962979.101536,0,875570630.8989615,870459976839.2185
533,33901.77946406943,155889450123.4166,241379797.9121358,-921899884.5302132,0,866056742.7987242,870459479459.6498
534,33933.6801643592,155889427487.205,240206843.94909042,-920381123.2137123,0,880891525.0065761,870458550281.0354
535,33908.782016075085,155888646160.99643,238696218.65170723,-921986447.8629668,0,870148407.8773828,870456914093.1725
536,33905.58362942638,155889109467.11154,242273282.6379622,-921307364.4377153,0,875223863.7290808,870459932392.4719
537,33915.45583187563,155888372044.4383,241420390.5079014,-920309288.56279,0,875405746.382829,870458790861.6559
538,33908.9575839145,155890719770.6101,240881633.87664557,-920725543.4307779,0,872893403.4746505,870459904596.9489
539,33901.44984624524,155887854788.82355,241582459.3630582,-920382235.4053596,0,873173224.6917135,870458579889.1858
540,33907.29760447697,155889149133.0058,240320530.97315484,-920268364.5913893,0,869194937.1306442,870458452095.7332
541,33915.68363866931,155891738629.55453,240797250.0866699,-922888963.9395833,0,879078521.9996872,870460531338.7301
542,33902.13651936696,155889075294.94742,239958047.15598565,-921537915.3659089,0,876070995.6165411,870458148575.7728
543,33912.21927905502,155892351873.95105,239966156.04774326,-921196667.857696,0,871586969.866333,870460268214.0056
544,33908.124204950764,155889248163.66568,238828017.5167377,-919558271.9444368,0,867425279.718834,870457369120.0275
545,33902.95545264454,155887198986.4423,242752880.58953935,-920463103.7490026,0,867885709.7392889,870459049508.158
546,33894.63619057867,155889873747.21387,241492215.9287785,-921540005.2616794,0,864815771.6029019,870459833931.5525
547,33904.74341076665,155890075050.4527,240627112.9524377,-921406332.0442568,0,871058777.7445831,870459302526.555
548,33903.7386038665,155891695869.52094,241488454.96977162,-923387825.6332985,0,870960698.1830276,870461037655.459
549,33919.54931139113,155889981023.48917,240226694.45015368,-921996163.814329,0,874979675.5048696,870458946278.4236
550,33925.953878592125,155890298204.55847,239644675.94017228,-922096581.8551469,0,874614526.4600164,870458707541.6245
551,33917.81297376359,155889530709.91183,241069024.97088012,-919948119.1370124,0,872186000.0592273,870459265844.9324
552,33903.61074437052,155889783201.5076,241410465.42027807,-922441584.0897565,0,871153048.8898396,870459727642.4777
553,33899.03068101049,155891616696.80582,242122074.71482208,-921319163.9254816,0,870286863.7799983,870461438251.1042
554,33905.20543320469,155890339175.1242,241455548.43504578,-919753538.7288277,0,869362380.774781,870460080735.5288
555,33889.334528033454,155890992580.90155,242018733.3151859,-920902280.5762782,0,865725827.8129828,870460949857.4358
556,33923.255422262686,155890478455.05502,240871901.72254688,-920493586.5398911,0,872810438.2234398,870459737527.9159
557,33913.747577678645,155889567827.61203,240260112.37956357,-921657250.9008856,0,869932449.5869703,870458698106.9886
558,33914.95109384357,155890300020.0752,241548770.63701335,-922494173.4949635,0,874458222.3885489,870460167817.084
559,33917.55556784047,155888845086.88345,242378465.97536746,-923205071.4078171,0,878282934.6975224,870459870348.9443
560,33914.36591251678,155888614439.38422,242902283.84566128,-920071095.6543491,0,877391446.2371876,870460074286.9684
561,33906.56356388577,155889546316.67685,239186837.10660714,-920663510.1041027,0,868608593.3801669,870457853324.1184
562,33913.0368053305,155889100483.07693,241889011.55235156,-920312229.6305217,0,874822871.3904439,870459618490.2152
563,33926.08980764555,155891609679.95038,239806563.8980966,-920420368.8438034,0,880669847.8223854,870459657559.2532
564,33914.08721338372,155889297235.10458,241261430.72992584,-921123127.770638,0,876587549.0842643,870459280810.6483
565,33897.246559349,155890489636.58508,241206816.81405345,-921185848.4800643,0,871613827.9067014,870460009888.7579
566,33888.618871931336,155888482125.86118,241573084.99279574,-923100828.2781167,0,864155430.507438,870459017505.757
567,33902.53176018843,155889818362.3169,243073642.52696618,-920283388.8350055,0,872475130.8921539,870460987231.0515
568,33919.63949907528,155891836095.63986,239655006.64510888,-921636657.8527815,0,877450075.2716234,870459705207.7218
569,33914.433455105296,155889682160.55505,241376886.09752426,-922511999.3238814,0,874086720.6030309,870459637022.3369
570,33918.376550287045,155888732505.7115,241667659.8951983,-920993151.9238731,0,876551134.3315554,870459223718.2705
571,33915.97301371811,155890952355.71558,241936428.65707472,-921771574.2186295,0,877184229.3038161,870460874912.4248
572,33905.4201116501,155889982621.92743,242583942.76301578,-923435734.5926832,0,883133805.0948384,870460767756.8496
573,33929.95276731541,155890210127.55606,242260088.13722858,-921695428.2561041,0,885137739.8499563,870460641760.8995
574,33898.24885690708,155889426565.09607,240810883.63217142,-921914068.6023973,0,867553588.9948741,870459031067.7913
575,33900.893423908856,155891436154.74548,242092767.7818868,-921613807.4656978,0,868137736.5818388,870461303080.406
576,33905.461770284666,155891186956.61893,241760258.71880645,-921737363.7166581,0,867151947.2875115,870460889684.1375
577,33913.41847793885,155890551573.53882,243010363.96110386,-923539810.1428622,0,877390139.3751379,870461460162.0479
578,33919.12471893258,155891325719.07788,241101066.07782373,-923012590.9566666,0,873629423.6182975,870460496379.9468
579,33910.18473692129,155888955210.08652,241905412.66683325,-921001905.4750471,0,872209399.365138,870459546818.8865
580,33912.63532537591,155888966174.19257,240975704.09340537,-920576267.8345073,0,876234873.7636931,870458839496.3474
581,33900.82481097823,155891381840.60318,238223178.96323696,-921672138.2917708,0,867468791.2665635,870458319078.2809
582,33905.666309860266,155890654172.41907,242452464.80137712,-922337269.704392,0,872372815.4896975,870461082892.12
583,33909.21405152336,155889988615.23773,241371332.24819586,-920425899.5804334,0,869283060.5967752,870459799272.7969
584,33913.631241818315,155889279343.91718,240953407.2354587,-920551755.6494578,0,876891203.5889692,870459025784.6451
585,33926.32827099248,155890588715.96393,241472878.9002484,-919725243.8583827,0,880122615.046457,870460256740.8099
586,33888.51997466238,155888295918.8297,241557276.8843629,-921690278.5417833,0,867030698.6059183,870458865051.9081
587,33917.29234904735,155889752600.76907,242221896.06479922,-919051780.1470343,0,876110147.1429366,870460276501.3762
588,33912.55145251592,155890625947.91266,242182217.27754018,-921286816.8550131,0,874696563.8659956,870460843443.0859
589,33900.70586110006,155890651342.60242,242107962.7579372,-923490182.4804595,0,868819835.4725006,870460834217.8865
590,33908.26467056817,155889084682.82993,240697889.1551749,-922246023.2587404,0,874843945.971802,870458729588.3682
591,33912.91418470556,155890414145.98282,241018696.33840263,-921681889.9854846,0,874057341.9345809,870459825404.1124
592,33922.76006616161,155889657248.1942,240819256.18388948,-923302804.157656,0,880978229.4298688,870459207983.4421
593,33912.964237624394,155890915953.17487,242681979.0561809,-921837181.757607,0,876174545.6442293,870461421212.2592
594,33918.23949602245,155890521851.64383,240541553.91394436,-920494784.0168964,0,871442382.437286,870459512736.3208
595,33908.842279134515,155889672897.02643,241413479.53803632,-922475480.2806629,0,870418195.0109359,870459658465.9989
596,33905.54936488282,155889578896.92215,240114447.47121778,-923379751.2009557,0,865286706.8153648,870458619180.1522
597,33916.68061757516,155890505631.44736,240779296.5068097,-920703662.743118,0,877874486.4046979,870459687894.7365
598,33916.89087018307,155890663122.94104,240623399.4657267,-922355005.8948765,0,870776521.229949,870459693787.3732
599,33900.71068196339,155890544240.6055,240981375.26618314,-921780241.4035795,0,868516249.9894427,870459880787.5256
600,33900.64032911941,155891225089.33524,240294762.31034967,-921415198.7073665,0,865255861.3394471,870459793304.1537
601,33909.237573442915,155888973451.16156,241249336.50572416,-922959550.9305487,0,873019035.1364746,870459088446.2212
602,33914.17724204143,155890657930.12894,242633772.8832528,-922936153.1062276,0,874242433.3661693,870461232000.6582
603,33903.23553751994,155888329722.16196,241721029.84464538,-922475322.917531,0,873547952.8389918,870459023982.1313
604,33920.43311771514,155890072956.99918,242140622.66245764,-920915116.0501853,0,878911279.7267457,870460448874.6747
605,33918.39787868722,155891500833.08688,242263848.1018714,-921367376.024606,0,873182517.0607598,870461471902.6669
606,33907.93403699675,155888795833.5378,241584189.2579854,-922991040.0496013,0,873491103.0948429,870459229713.1097
607,33915.780223427995,155889528288.01703,241026738.27358642,-922617707.6448227,0,873599549.7457205,870459271388.6641
608,33898.321104828974,155890646828.61026,242241695.8422789,-920775208.5653844,0,874220000.9661789,870460894458.5253
609,33921.02841044853,155889414792.52542,240225065.48672387,-922771545.4566922,0,875667997.830711,870458590545.8357
610,33908.98864817084,155890748684.61127,242277993.40751162,-921338814.2152078,0,876417191.8268706,870460997959.5037
611,33912.323817746845,155889448148.95154,240886722.69218227,-921080783.1117216,0,874800386.0115907,870459091281.3215
612,33906.8430983594,155890788146.6469,241737474.1420062,-922180064.3416723,0,871575149.3688153,870460621615.5518
613,33906.70181315816,155889647288.53677,241468639.14055684,-919424872.5694938,0,873927489.126112,870459638246.4316
614,33907.14356001505,155890090236.40817,240411974.60967126,-921788621.5090714,0,871435655.1660033,870459155155.0232
615,33905.34245497124,155887332509.37842,241757405.9661119,-920110560.9898025,0,871637473.0791951,870458372298.3734
616,33894.6577693124,155889589156.22354,241787467.3659961,-921699038.2533706,0,867999197.9842143,870459877152.0547
617,33896.78448167937,155890114301.2433,240457815.1473512,-921414637.9093727,0,870668946.6486444,870459199430.3612
618,33901.99086493669,155891197110.89096,240724662.52089316,-921034226.2962282,0,869473925.1470966,870460098711.9037
619,33907.291565314015,155890295092.31778,242129015.59683123,-921226390.2867752,0,876022021.8386779,870460588994.0372
620,33917.40631445667,155888544374.14816,242788798.9014132,-921153702.82814,0,877583066.4152012,870459958707.6758
621,33909.049315505974,155888072116.08813,242497236.2578657,-921168557.9713281,0,876309981.1112236,870459431521.2314
622,33919.41766286031,155890451495.99292,240625325.67886996,-920970010.8714192,0,873978972.0869946,870459539520.556
623,33918.726669337346,155891474152.56628,240240455.3988102,-921761399.420106,0,875044996.9026232,870459920103.2782
624,33895.242067435654,155889986607.71878,240572265.022288,-921891582.6570144,0,868184158.5975078,870459210781.6484
625,33893.738608753294,155891621989.8971,240858329.78905395,-921504175.9370493,0,869776846.5440361,870460481180.3284
626,33902.13729270836,155889980121.85828,241355520.1420393,-920783716.0306615,0,874160273.1311806,870459788593.2784
627,33903.30841539187,155889457755.5959,240651165.0018865,-921804203.0481343,0,869533492.6447555,870458927497.8123
628,33906.18241664098,155889776078.2928,239748258.4527377,-920820001.8051807,0,867227246.6823794,870458430042.8994
629,33914.902351077166,155891295703.5123,241791291.65705788,-922262347.8183032,0,878638506.6500348,870460994677.0223
630,33905.54848526851,155889833140.73013,241527845.19531047,-920758212.4320353,0,869857619.4678165,870459822726.193
631,33901.54951420121,155890817112.82953,239788666.1096102,-920077692.0098958,0,869875906.8074491,870459124511.7383
632,33905.179463320856,155890695939.23706,241710475.6697401,-922613928.3909423,0,873513328.7549907,870460547772.1454
633,33900.695710980166,155889687434.19064,241534057.9824654,-920950412.958311,0,871909279.33688,870459736641.5798
634,33900.421549546314,155888304379.58444,241844612.18504062,-922007836.731703,0,869451594.4819976,870459096850.6586
635,33915.43985657775,155890713765.50232,240247458.37683067,-920468177.155346,0,871034147.9169428,870459413425.177
636,33912.00549991511,155889149451.65643,240665410.43044195,-920720213.1730165,0,873007154.4973911,870458723973.2635
637,33903.28566159977,155888651582.2086,242388753.9107991,-920898639.1633402,0,875070515.0226382,870459718327.5867
638,33918.17975868671,155890525526.51773,241633570.41908306,-921286163.175706,0,878070142.1780993,870460360251.7185
639,33923.3659234629,155891316965.54684,241637908.6994906,-921059995.1859889,0,879947574.8536826,870460873961.539
640,33900.49425986502,155890334610.03278,239901675.56256148,-921192213.0196066,0,870192390.8742232,870458914840.4166
641,33897.73145012038,155888762903.6361,242035715.55715704,-919761378.0184067,0,869538985.237658,870459503505.7377
642,33905.52050823862,155889870866.7909,241504155.93581513,-919981207.3658051,0,868208284.3361882,870459817938.7169
643,33898.626280748445,155890265249.9082,242365691.41681316,-921237810.675612,0,864875104.6570964,870460748298.9216
644,33916.05788179049,155890387562.01086,240369069.06645256,-922587825.4213556,0,878891569.3970767,870459326716.1759
645,33921.364954735596,155889184267.15182,243093010.95582992,-921756670.4784253,0,880220297.6046946,870460614539.8672
646,33910.87367961978,155890789876.42755,240619879.29895216,-922329724.8947102,0,875468098.9440333,870459774657.6497
647,33905.35706264423,155891157265.24496,240965066.58521232,-920424290.7606064,0,871059392.9617407,870460247243.8152
648,33907.321860101765,155890393238.87497,240277976.17604625,-920601006.5354751,0,873506804.2602041,870459231817.9862
649,33904.374986400006,155890677305.8432,242021438.46757585,-920421240.1659957,0,869485588.5622593,870460740673.5691
650,33907.559234350534,155890540301.97305,242173016.30640313,-920716143.4098375,0,873794930.8762019,870460773071.8798
651,33912.64986100646,155890960973.1436,240703615.35704228,-920197940.687857,0,869567661.8879815,870459916200.754
652,33916.35850261693,155890470997.9929,241283908.28052428,-922713014.6726501,0,873625308.0390185,870460079522.5116
653,33909.4526412904,155889755683.37378,241978225.08803427,-921015454.0728223,0,876792902.2788544,870460121746.7139
654,33918.310563251216,155890090443.13766,243175281.66892603,-922607826.1858636,0,880669928.2519795,870461274343.4384
655,33900.82590648065,155890896337.1417,240173732.60877845,-922942151.3835329,0,868718895.1983659,870459510625.5042
656,33924.92362567088,155889220763.31342,240783202.62004054,-922112577.9384449,0,876608965.3709897,870458879861.3479
657,33910.25726311414,155889896000.65076,240835631.9066109,-919851422.6126883,0,874178289.6963913,870459324026.4258
658,33888.233320195155,155890860966.0633,240325708.7716469,-920756301.6788827,0,861280275.4136397,870459570597.473
659,33917.81741697246,155889360869.69412,240756355.56547394,-922623128.850449,0,876169202.553759,870458959208.4094
660,33895.84742656428,155889161310.8867,242094039.24961767,-921636937.568565,0,872037473.7585412,870459833918.0404
661,33905.95486920989,155892240267.2177,241634149.4847592,-921931136.6312715,0,874521607.0869175,870461479323.1664
662,33889.09920653308,155890452665.8632,241856584.55386698,-922369214.7419106,0,867107857.1027857,870460498802.2004
663,33901.601761955666,155889452250.53387,239181868.86761528,-921995108.8764218,0,869985800.7943393,870457805133.0914
664,33909.45177373009,155890359189.21106,241362496.58458284,-921972086.788858,0,868220967.2619096,870460055840.3446
665,33922.13214254689,155891153569.35883,239457748.95456818,-921848319.2171127,0,875053389.0969609,870459115395.439
666,33905.442715280886,155890346502.92377,240538331.63880858,-922000378.5356513,0,871578880.8148042,870459418755.7858
667,33883.8547554165,155890085241.65228,240444592.1359565,-920453868.4762846,0,860615603.9061095,870459153861.6765
668,33906.600171749225,155889970864.62912,241138558.54022923,-920048851.51344,0,871710385.3838007,870459605859.1418
669,33902.12135097084,155891392941.18295,239730564.31616035,-921262584.770698,0,867483085.5284672,870459469466.2836
670,33912.84478590078,155891100117.44394,241839637.43206438,-923394884.4755132,0,877674862.6915241,870460920812.0339
671,33921.61835543308,155890506991.989,239943028.89102963,-921725079.5371623,0,879369384.35709,870459067292.2167
672,33906.216933791555,155888943133.30313,241289326.1031987,-921753021.6703483,0,871084602.8469073,870459081072.1877
673,33917.937754733364,155890513582.5939,242426816.02182987,-920908327.3830138,0,875201524.197113,870460952162.8313
674,33905.489331404184,155886624823.0622,241444911.72773418,-920722291.4893491,0,868481904.476962,870457684447.7322
675,33892.99950557162,155889961741.3288,241529638.47698423,-921192691.7950271,0,869826053.4649886,870459915761.7941
676,33905.15213277546,155888871134.98282,241654755.3640203,-921336216.1638368,0,870847329.6043595,870459306738.8689
677,33914.50887046751,155890748583.06924,239920945.32817483,-921494813.8139542,0,874703267.2478585,870459201245.6232
678,33902.32352067728,155890457805.69208,241161066.36899754,-923294300.2077677,0,873743808.2297716,870459985569.6257
679,33912.263574288845,155889178527.79886,241768753.48914385,-922323261.5957744,0,873653090.428073,870459606459.6927
680,33907.346133372615,155890548540.12173,241951359.5968972,-923319504.6745076,0,868325899.5926737,870460646591.5063
681,33903.47798894166,155887232558.78186,242115954.975117,-921440777.3435347,0,873990286.192898,870458602080.1313
682,33931.08177399782,155889874073.80917,242913264.66244295,-921854622.4647152,0,880214236.8971848,870460923681.3489
683,33917.00647393629,155889175743.28757,242111183.68521416,-922761450.8340884,0,874310509.3973078,870459873308.0879
684,33913.59205490657,155888942934.41196,240243070.607682,-923479470.465619,0,871705157.5491049,870458308523.1788
685,33896.15310278764,155890130039.29,242334885.4975587,-920379345.8916582,0,871922699.5298337,870460625760.5172
686,33906.012272163134,155889262058.77765,240681576.28665364,-921279265.4515519,0,871681862.8448448,870458817258.9244
687,33897.78211214079,155889795949.79312,242907751.24823675,-922322463.7332295,0,870167977.1760322,870460873435.2908
688,33913.61338200627,155888824699.66513,241985433.96805856,-922669614.8618968,0,874143364.9864045,870459547426.6398
689,33920.0998912986,155890158572.2383,241442961.56389156,-920450164.686272,0,878299534.3245443,870459966237.8187
690,33898.43450520207,155888706079.18716,241178342.01436862,-921658726.0805328,0,871231964.4509643,870458841211.5875
691,33910.70488258878,155890214842.1867,241645956.39564246,-922037487.0139983,0,876630081.2713375,870460179984.9633
692,33911.33738513463,155890576656.8872,239446427.28400427,-920964055.8881824,0,872682823.0197109,870458720742.125
693,33909.00656755553,155891760521.7809,239583106.4712928,-921090465.1608238,0,876093533.8170103,870459592349.1892
694,33929.05406152782,155891053941.64136,240644832.50462535,-921535384.7125698,0,880441877.2752415,870459952948.3937
695,33910.746103323254,155890715100.2936,241923002.46263283,-922113811.0094384,0,878313354.2353976,870460716362.9073
696,33918.628499053986,155889437585.4337,242806679.8153156,-920318639.8353338,0,876320278.8651446,870460537247.2119
697,33912.928628646165,155889425571.64648,242138484.78686586,-921158719.6898862,0,873890420.2926084,870460031221.6031
698,33915.22956083239,155890814110.9611,239853493.28114724,-921657706.1957207,0,870870283.1613257,870459194949.3301
699,33912.633707529465,155889613753.52975,240395113.30864218,-922455498.4587028,0,874551498.1161621,870458843346.3953
700,33893.33294494325,155889323638.30023,241490409.55979255,-922393760.2229738,0,865324252.2538583,870459488777.3522
701,33914.667432739174,155888015867.1782,240211989.46836507,-920287008.7548741,0,875236459.8094866,870457640077.3613
702,33925.48278198764,155890658053.7286,240971395.75807574,-922120651.3022662,0,883766395.2303259,870459955432.5995
703,33898.77217838422,155891480654.60367,239436094.18006983,-920331637.1358507,0,863609015.9843955,870459287269.8289
704,33915.71518730277,155890380826.9532,241456941.97945413,-921959773.6992239,0,878794122.8079112,870460142477.6385
705,33906.29313868533,155890941997.21857,240882037.14532804,-921436259.9313371,0,871045147.0464808,870460058859.8428
706,33915.047883450105,155889216887.5821,240733473.08446965,-920661617.0868685,0,871436567.1190386,870458818024.9397
707,33899.84158226312,155889761723.48123,241297950.82923308,-921449361.0359405,0,867638858.1224463,870459612816.0427
708,33921.40244299876,155888760112.71457,240029637.45904058,-923067196.0009882,0,878888022.2003524,870458022320.2661
709,33904.287656280794,155891513756.92618,241175590.50705817,-922836937.9972285,0,873030926.2899293,870460672786.286
710,33914.41243890028,155890939844.7901,241169336.17502445,-922236331.1193129,0,876688759.4967468,870460288766.9531
711,33917.59822357674,155889393335.59457,241444406.52003664,-922199806.6020671,0,880747331.5158585,870459498515.66
712,33890.92050003059,155889273428.47852,240942475.74051842,-921684583.5313333,0,865167364.2370772,870459029199.2551
713,33908.77922987314,155888930734.4883,240758493.34360412,-921266104.9234347,0,868392438.1932343,870458660105.087
714,33914.730480645354,155890013632.09894,241230986.77470833,-919382446.5958565,0,875238145.077982,870459694911.49
715,33917.88014466081,155889899860.4885,242017819.01741427,-921474457.2994794,0,880558522.2337466,870460252225.431
716,33894.704485063725,155889641607.3754,243584545.00901988,-921092997.7243103,0,872762056.1804391,870461271410.1229
717,33892.36968380379,155888895776.98285,242068991.00536832,-920888334.2305651,0,864141016.6904212,870459631045.0295
718,33925.06329501364,155890547918.36295,241170807.14713705,-921502381.9323273,0,876920012.7376142,870460024457.0854
719,33900.674201037,155890005138.99176,241217376.24318412,-922190247.1720482,0,864487461.2701901,870459718451.4604
720,33913.60744274931,155890743988.20642,242469709.37225306,-921368939.6132486,0,874993631.175246,870461140714.7704
721,33922.249871351385,155889332788.08728,241759435.8218508,-921904400.4468564,0,876922542.6035197,870459693158.2179
722,33920.97950873723,155889256602.15268,243079839.38376555,-919772598.4767845,0,876147958.8234531,870460619795.8241
723,33905.55811277862,155890773793.16925,239343022.33259898,-921073784.1365318,0,867183891.106624,870458769040.8848
724,33904.741334735365,155890037255.40503,241488090.91856363,-920993279.9929932,0,870548924.4169841,870459929192.1842
725,33922.70815731294,155891015634.70026,240548880.4744737,-922687995.8340085,0,876169675.692635,870459871857.9762
726,33914.66594424075,155890081196.356,240444505.5968874,-922034848.3815768,0,877549992.6210907,870459178342.2345
727,33909.95848197533,155890645696.34378,239525621.267586,-922169768.7016925,0,871289244.8341988,870458843909.6241
728,33902.04382545818,155890232919.16296,241244325.64066836,-921375645.2888246,0,869437633.4367534,870459874575.8591
729,33921.92102571057,155889448057.58902,242431942.12442356,-922978099.6715341,0,878984355.9764732,870460297634.1694
730,33910.580233537796,155890688254.21872,239204514.9426975,-921835913.8137406,0,866043173.4835598,870458620922.4536
731,33895.58263281358,155889572126.1876,241572436.68316376,-920377206.7758934,0,872492256.0340041,870459683150.6641
732,33911.151921132914,155890511101.03482,241875935.26549217,-921038385.3727721,0,876360930.0577496,870460532501.277
733,33914.800846854414,155888684644.8008,240050883.08963823,-922107513.49452,0,873396019.1586314,870457974391.9591
734,33909.49163161312,155888642953.9381,241651591.7609447,-921701611.1229146,0,873158861.3803847,870459162286.4272
735,33907.879161535304,155890125038.3694,242781938.34534106,-919530135.9175365,0,872885990.022218,870460951420.1621
736,33916.28807874635,155889195282.68173,241589221.09743515,-922472795.8544103,0,876123625.8711466,870459484420.4226
737,33894.21055050602,155889000171.35907,240293380.0091068,-921518547.5312225,0,863006799.2870878,870458353746.2035
738,33919.51432081367,155890296466.69797,240225548.04300845,-922106705.2079555,0,876599046.4257697,870459151307.1936
739,33920.108829733734,155890606846.7716,241920758.20205152,-920917447.1132896,0,876647502.4259504,870460625518.5468
740,33920.89681024591,155889990456.01273,240533805.15973273,-922002400.5375525,0,876520217.5576562,870459186226.777
741,33913.19915622141,155890877992.07062,242664646.9779717,-920964625.0475692,0,876225465.2096812,870461371323.9222
742,33891.84280420569,155889508223.5064,240821384.13168895,-922147396.6524348,0,868524491.2695436,870459095626.9122
743,33918.776372430075,155890791256.20346,239811975.7210039,-923453796.9008634,0,873357776.2029246,870459174401.0784
744,33904.5494604698,155888530557.4375,241398413.59965935,-922676330.7811027,0,872058482.8011667,870458911395.4565
745,33906.095329105716,155889001076.8669,239336479.01580027,-921875000.4927853,0,869831102.2070757,870457631209.205
746,33915.933163026995,155888294342.74768,241702672.59144112,-922125198.5143075,0,876091890.852999,870458982245.2662
747,33906.20567972955,155888869601.33633,240915809.4448715,-922929962.9342388,0,869461992.5464194,870458765876.7172
748,33928.23677894539,155889938953.1933,239227365.92067614,-920813814.9092925,0,874424275.6067557,870458139422.7032
749,33911.25713679214,155889559575.56195,241967323.1003424,-922090191.097695,0,876441881.7395782,870460003148.2295
750,33900.56160696174,155889342607.256,241493124.30103794,-921628374.3539124,0,864773978.616943,870459491060.3601
751,33907.843776321555,155889786584.03662,240069560.6045507,-919804608.987233,0,867506907.1376468,870458667323.616
752,33916.30744087073,155892378383.88446,242070321.74749205,-920870095.2673023,0,880997678.8384233,870461887072.4413
753,33913.79175404084,155889333263.3664,242497674.45495063,-922518656.9259598,0,879532294.1000535,870460266952.4355
754,33890.89537626098,155890588420.8499,241910084.93467918,-921555026.8789781,0,867750948.3633144,870460614993.2006
755,33894.57050024873,155889940216.19794,242043060.638062,-922731823.2340504,0,869713671.6857216,870460315318.0189
756,33905.72356550388,155889557091.5136,242657721.11160788,-920414312.7014713,0,869270745.6493084,870460501853.2073
757,33897.37089983438,155889649126.41876,240334297.15043396,-921937711.8139894,0,867962447.1263661,870458811642.0668
758,33909.916683726806,155889773511.58362,242720309.34602946,-922062975.6283139,0,872984274.6595327,870460714180.525
759,33894.797376008064,155890680584.78842,241953701.69919604,-921723110.4630729,0,872313642.0017775,870460711622.057
760,33906.77091453098,155888575367.5418,240222216.23013285,-920966447.6513892,0,875159233.776649,870458019806.2284
761,33919.61546963449,155887370981.25345,240260456.2114783,-922420986.5089645,0,874401439.5150918,870457288586.0033
762,33911.417136082244,155890388507.34735,240203444.5097688,-920431109.7861727,0,872320152.8540614,870459168652.3446
763,33903.68831605183,155889914096.5604,242036338.38786757,-920723514.0635436,0,874378010.4615606,870460265368.022
764,33928.50979230386,155890283560.67905,240926479.3271845,-922273647.0421783,0,878526065.5968205,870459680892.1758
765,33939.74093680743,155890683196.8869,241366351.7192889,-920581386.8170903,0,882246397.3331323,870460249731.4591
766,33914.8798406837,155888893040.7644,243147226.94327685,-922153046.2404594,0,874425162.8815861,870460471708.1533
767,33922.684014618855,155889872744.40295,241681510.21985096,-921307226.8062398,0,876133999.9713812,870459975243.8093
768,33916.832908670585,155890492870.933,238727971.7905794,-920845185.7295375,0,874034096.3493077,870458117361.1073
769,33907.941094076356,155889958030.44534,240128754.9631587,-919871093.9997569,0,873336846.9666326,870458825694.208
770,33900.05982371315,155890513735.55997,241928863.94448686,-920067791.0988964,0,872300210.2220405,870460559836.5254
771,33895.19481709552,155889789690.57562,243660350.27311414,-921285354.2067993,0,870673447.3100382,870461428016.6349
772,33919.64716559371,155889050417.98837,241756083.4169316,-921226648.876378,0,872359991.2039747,870459499417.73
773,33912.66240323172,155889818257.6381,241397985.9732282,-922660302.2746576,0,874184029.8884101,870459742928.6887
774,33923.18507737297,155889468443.42343,239194013.03981405,-923091953.333979,0,874281914.9272528,870457843226.2617
775,33908.17097403141,155889081756.13513,240631349.74235654,-920332393.4224082,0,875650802.15401,870458648157.3525
776,33898.80590718044,155888993683.4533,242207420.93353462,-919394797.6984825,0,871687465.2823094,870459780152.8267
777,33907.38539675042,155892621590.63156,242186409.45115873,-920400684.667033,0,874499155.0405246,870462125502.2827
778,33923.51841564418,155890624258.02127,241642978.46733668,-923392711.0866944,0,881964421.3060359,870460463665.178
779,33924.52442359092,155889215604.63782,242379185.80159152,-921295055.167249,0,881864969.0225338,870460082540.7622
780,33908.62278220629,155891718758.71872,239934234.38051885,-922157841.4219949,0,874033926.7732962,870459849179.5627
781,33903.405635766445,155889809327.5601,241852002.63234937,-920665578.8352448,0,870430972.3326097,870460054475.0072
782,33914.490097319096,155889579856.04846,239665118.75869405,-920876307.8161113,0,870692228.9584349,870458241785.2765
783,33896.810949512364,155889955943.70297,241995631.9512277,-922453463.7013675,0,864219521.7415639,870460282985.7834
784,33894.543710843376,155889790595.6683,241785806.54793158,-922492311.7208831,0,873248387.4801338,870460018343.6721
785,33895.96725657193,155890760939.93927,242402096.97986162,-922665927.4427177,0,865533227.3506137,870461116888.9656
786,33929.885027226075,155890513729.3957,241196812.28088915,-922026641.1269176,0,878391960.3285073,870460030895.0233
787,33908.10650573261,155890589677.53497,241560420.93926755,-921662498.3152776,0,870713540.3892984,870460352244.7047
788,33914.757058790434,155887578593.08298,240662621.248002,-921638103.6613338,0,873174273.7454879,870457719660.9645
789,33913.447007571696,155890077674.80698,242049787.42680314,-922096940.1285938,0,873308015.4970251,870460399337.8113
790,33916.441539623935,155888536191.80002,239590074.83148876,-921324143.5945518,0,872809781.3535014,870457516167.5056
