ParticleID,InitialSpeed(m/s),InitialPosX(m),InitialPosY(m),InitialPosZ(m),CollisionType,MinEarthDistance(m),MinJupiterDistance(m)
110,33924.5543074703,155888612946.42755,240388971.35924858,-919350151.2394329,0,874983615.7027165,870458147211.9418
111,33912.53258472454,155890551656.68176,239698577.17328465,-924105968.3418975,0,870534087.6426926,870458944054.587
112,33917.72653904273,155888613638.72397,240794396.38704133,-921997315.7781677,0,875556596.4249258,870458495181.1936
113,33907.13691235506,155889315674.78976,242066192.45982832,-921306890.0123606,0,875625834.8707801,870459908894.3202
114,33906.309553830695,155889120387.62054,240067472.58041805,-920826327.4430509,0,870623627.3786597,870458250142.9661
115,33924.14673480249,155888604293.05383,240069624.69148967,-920432870.2670823,0,875526788.2762226,870457912105.0206
116,33895.728207515625,155891065625.17468,241484305.4261041,-918177379.4768175,0,869150100.5841521,870460550308.2197
117,33903.41120184712,155890060554.5042,240221160.51936808,-921490849.4980427,0,872428098.5654941,870458986406.4303
118,33915.763837981794,155890364754.44397,242255853.09965843,-921878005.888576,0,875915876.3283613,870460739796.6659
119,33908.46141190415,155889704575.88184,239992171.64318705,-919600065.844018,0,869011484.861559,870458552821.4087
120,33904.120889680555,155888680536.81833,239362852.23640552,-921644267.7144139,0,871781473.2924012,870457441280.0753
121,33913.8472042467,155891378806.50775,240763847.4537903,-922676400.400928,0,873094664.8548954,870460269346.7732
122,33910.820242999966,155888598944.99115,242676853.43472898,-921940652.1285874,0,871526041.7565488,870459919114.8167
123,33915.1394390448,155889294424.07758,241091175.62876388,-921740198.4794691,0,878612491.3535185,870459158307.7979
124,33916.207794481794,155888533891.4901,241564724.04631597,-920284997.5412089,0,876907376.6372555,870459005603.3528
125,33912.253929406506,155889250936.26822,241228024.8803753,-922059405.1782918,0,875970386.6407704,870459239439.578
126,33893.91876802715,155889545436.90918,240985833.16793385,-921546175.8568646,0,864991969.2619828,870459234235.3966
127,33913.56618737749,155889638884.6048,241677121.83356255,-922386461.6373023,0,876500246.4732119,870459835226.9702
128,33906.18433025613,155891714983.044,239398376.71634406,-920155575.7025222,0,867313772.3249805,870459408614.7786
129,33920.89474006996,155889723088.85025,242006491.05030668,-920966894.964039,0,879849241.0139675,870460123220.8116
130,33921.606231313344,155891317078.3632,241416577.26369905,-922122189.3938546,0,879216049.8059369,870460719388.9014
131,33919.92841689063,155886310701.3648,241566455.32978448,-922119578.6160574,0,881572609.7398957,870457596826.2545
132,33911.42922090207,155891934148.04077,242994507.15363285,-921576083.4622973,0,874688001.4913988,870462314848.0099
133,33902.49320327287,155889656843.12082,241351445.83325812,-919915290.0309768,0,871141632.8604255,870459563116.6477
134,33904.90384932389,155889926942.5374,240920796.47954866,-919867470.809931,0,872279222.9458343,870459409162.589
135,33905.26812338699,155889719076.63272,240386253.39406395,-920988122.3591127,0,873365390.7551997,870458883523.4707
136,33904.88942990498,155888745025.08472,239524545.13285375,-921161204.152089,0,869256741.1997848,870457598653.2522
137,33925.31612934853,155889447836.3519,240255272.4626778,-922393416.3793716,0,873148575.1521665,870458629066.5608
138,33904.60815797279,155888149087.81448,239555481.46496394,-922380323.1186229,0,868698634.8786465,870457254370.1205
139,33902.56574648623,155889264201.68613,240239358.6957451,-921036588.0023329,0,869239359.7385112,870458476821.4773
140,33913.72527381719,155891654374.8429,242042982.14475346,-921862944.4228963,0,875725535.3359205,870461411217.2235
141,33920.562315685755,155889093153.48712,240713152.5679859,-921224405.3842347,0,873909343.4147065,870458730299.3398
142,33906.434836191554,155887441377.68588,239735553.93872288,-920947239.7433131,0,871723101.4959269,870456913745.5245
143,33898.17891911101,155888895437.60666,241019924.09720948,-921932859.5678755,0,868177957.0529948,870458847363.7509
144,33911.39773420448,155890322708.58304,239497558.09290755,-921281323.2586495,0,874674397.5426254,870458601055.402
145,33916.41628265349,155889373162.7795,242252396.10537174,-921790772.3684999,0,879305641.0125384,870460096015.8632
146,33925.11985076013,155889837422.69156,243095499.2297385,-922404635.6510171,0,878566403.2112457,870461047285.215
147,33908.6409827633,155891227916.08823,241971361.50030798,-920654813.4972094,0,871949568.437946,870461062009.2524
148,33903.297516291525,155891471786.38544,242340286.56469312,-920915564.9425309,0,869425863.7236428,870461504857.0042
149,33920.686621057146,155890376462.9228,242087233.60515422,-919555192.6100955,0,875062763.2635137,870460585215.829
150,33907.33952214134,155892871760.72784,241864089.5842384,-922951623.588455,0,872674381.8100665,870462077283.1138
151,33904.9356923039,155889533346.4664,238285722.7321513,-921724931.9583312,0,872577005.2618374,870457172511.8518
152,33908.221212407014,155890449843.97015,241742165.37461972,-920051607.2975363,0,873598959.3640552,870460376622.4584
153,33907.14578543174,155890504171.38843,242280917.96436903,-920132750.1352519,0,866925968.8295121,870460822747.4288
154,33905.086721817956,155887635367.93115,239916095.32811233,-920845014.0246245,0,870970229.8992047,870457175857.4358
155,33917.47273200927,155888973217.6988,240868826.09150857,-920558407.8060724,0,876035526.3695302,870458762534.7094
156,33911.15477815086,155890642993.97028,241380553.43004215,-923592063.0777806,0,876094618.1437722,870460279166.8562
157,33897.13948816806,155889422195.40378,242166957.45319963,-920983405.4480847,0,870985337.3495741,870460048752.4546
158,33916.65710601965,155888811832.4151,241840645.4327901,-920566798.9540747,0,873579343.7639623,870459399183.0251
159,33915.87077537545,155890697275.82657,242110044.0626645,-920357465.5114335,0,874516450.841214,870460821486.038
160,33919.66942011066,155890276644.1016,241637162.4763293,-922058238.8199263,0,877920082.9905014,870460213976.8867
161,33905.12629084532,155890240756.04776,242702501.23589227,-919476392.1910795,0,877182977.6462188,870460966127.9106
162,33908.84769901793,155888062648.08185,242197876.04062185,-920885945.5422652,0,881497831.5418453,870459193295.2653
163,33897.20641766585,155889818901.83154,241524606.78564596,-920660536.1469378,0,867466529.1539389,870459810269.7794
164,33915.51632310555,155890285609.40036,243140897.46730277,-920977600.7741461,0,880682267.0755512,870461350991.3579
165,33898.78864838231,155887785562.27878,243136533.53884307,-921351644.6331557,0,862668227.9061542,870459732185.0637
166,33909.01494377545,155891434286.07098,240929355.79511937,-921575569.6822426,0,865968430.048304,870460413568.8624
167,33906.707478554716,155891920218.58142,240231181.02790007,-921274549.8949182,0,875054434.6450856,870460193482.8671
168,33932.953107479574,155889527707.6056,242203972.99176016,-922054538.028718,0,885718855.5342269,870460163207.8617
169,33917.545015146694,155890615801.53424,241480021.06012228,-923328980.4991487,0,876047625.6196257,870460332133.0027
170,33923.06904965245,155888089333.77988,239328868.20067877,-922130079.9591084,0,873243669.4569111,870457039065.2217
171,33902.97773587107,155891677818.12213,239605999.1129211,-922352641.6524551,0,869641462.0278096,870459575667.0775
172,33908.16593253009,155889762015.77155,240877182.95933953,-919522817.7352798,0,870331766.433719,870459263716.2653
173,33923.43090521211,155889922953.1696,242513196.00649998,-921311779.2036595,0,877966873.3642343,870460642117.2322
174,33900.92407803271,155888895149.6519,240587531.82393298,-921026219.68404,0,867694110.4297304,870458503607.5623
175,33910.44860814871,155891918031.8955,241093077.040081,-921822452.3553866,0,871652683.0116315,870460856463.4807
176,33907.02816215821,155890340331.26517,240862267.2691098,-921224815.7813041,0,871870332.7315803,870459652462.768
177,33908.396378644626,155889138942.98682,240437674.61812255,-920498200.7343922,0,871940553.4924532,870458540153.8761
178,33908.4176127075,155890000325.54395,241354570.43947816,-922760609.7541643,0,871331767.7947309,870459829030.5454
179,33911.374464784734,155889708266.2722,240388134.1185225,-923043652.5703145,0,875776118.9343839,870458909140.8274
180,33896.22608536023,155891878594.88538,239928450.66145322,-920672344.3453066,0,861157803.8373127,870459924203.7719
181,33919.70982063143,155890505148.25986,241292696.84762058,-921382797.1005081,0,878006198.1074433,870460089528.3751
182,33923.38904467881,155889307793.87628,242061824.05799413,-921649451.646129,0,879745223.3825573,870459906498.5405
183,33911.15260191412,155889117245.90097,242010552.69776496,-922170626.9720608,0,873439026.114619,870459748474.7744
184,33910.13713574264,155889262167.464,240998300.01511595,-922390340.2023754,0,870472494.7628242,870459074257.9382
185,33911.60266132388,155889554580.28473,239572006.64298886,-922369312.6051962,0,875148794.0306209,870458176061.0414
186,33921.27383085801,155890019565.90292,241624519.67792225,-921609811.59859,0,875371292.3203228,870460030382.0693
187,33903.21543616643,155888374884.64804,242495474.30890563,-922128976.1144054,0,869519827.4224793,870459638670.8127
188,33901.19491248877,155891296366.92517,239960121.19095924,-921969423.3113327,0,866322101.4297928,870459591252.9453
189,33921.18482918652,155888284126.8982,240988278.80599895,-921341389.6995339,0,875801435.940854,870458420012.1838
190,33897.68596858541,155891487588.32538,241807075.70379153,-923125297.3958324,0,868890000.2999057,870461140834.1171
191,33920.78533116878,155889449171.73395,239967361.48738557,-921834843.094722,0,876563709.5682606,870458402543.9465
192,33909.23545200358,155888005998.1697,240587435.24235013,-921228238.7751678,0,870999060.8808879,870457930992.3682
193,33916.85086005694,155889321882.27057,240450932.3792685,-923430052.4805454,0,872219742.3724418,870458711103.9773
194,33912.564398554045,155891174247.7893,240372466.35038656,-920898167.70762,0,870198782.7606773,870459811960.4243
195,33912.752330318435,155890095725.6689,239765065.93191928,-921666025.4451232,0,871797325.592967,870458663149.5842
196,33909.31879458995,155890989896.29745,240929783.32546997,-923026326.8343724,0,874093127.6055675,870460149676.4167
197,33920.84647101775,155888252414.01306,241876892.07964557,-920827836.5440739,0,874361828.6894063,870459069347.4442
198,33889.64334416057,155889974300.3956,241322713.69358817,-922067545.237247,0,863014808.0081372,870459777127.2863
199,33903.236616708244,155891197435.00974,241369046.266184,-919672434.8440313,0,872829791.0721246,870460569606.1847
200,33913.32283635275,155889345071.41998,240857497.27665988,-921901784.4250214,0,872349581.3158182,870459012854.7699
201,33889.50300284858,155891775254.5777,241704487.1306153,-920739987.4610128,0,864697047.8148898,870461213360.992
202,33905.241066412695,155890000928.31918,240031244.91987348,-920613939.2334107,0,870422392.1524645,870458789938.7623
203,33895.17265643129,155891346519.7563,241971524.80887055,-921240178.1747178,0,871352599.1002226,870461148267.7592
204,33916.39169674314,155890082854.6861,241001889.74531773,-920948019.8904938,0,875817061.9687376,870459587628.9402
205,33913.542039646665,155891540816.07526,241825588.52798265,-921357170.1450592,0,879704785.2116798,870461166277.6227
206,33910.828846171105,155890325827.4741,240512570.11469182,-919799440.8981752,0,866869555.1274978,870459351985.5411
207,33914.426009029165,155890907201.68488,240114136.65079063,-921987055.6328323,0,876686289.3127099,870459459591.712
208,33929.02919257174,155890911315.38824,239574545.45715347,-922309744.1143049,0,877001037.0090408,870459055265.9509
209,33918.769222102346,155891522621.7958,242014959.9655228,-922226214.7816087,0,881177805.5389258,870461311375.0294
210,33922.89980443469,155888406714.4164,240882376.29351243,-922874723.0751399,0,882215545.5476629,870458442774.1228
211,33901.30894563665,155889666522.31146,241122231.187448,-920812291.537314,0,869962366.0011065,870459407513.869
212,33903.961777734374,155890883283.14053,239375243.91901013,-922263791.1656327,0,869753530.9846832,870458884636.0443
213,33912.12023911096,155890436879.25262,240290156.86326912,-920640260.3868678,0,873831303.8260754,870459270852.0367
214,33899.81390790543,155890122086.4194,243141227.386193,-921795077.1278883,0,875094890.2518302,870461257079.2478
215,33910.454670862964,155888914321.7442,239625569.83255675,-921232781.146836,0,870968449.0612651,870457785997.8857
216,33911.59871158308,155889027485.8446,241407100.9982108,-919136670.6949339,0,874483017.3263046,870459188185.5442
217,33915.229105419014,155892033846.9714,240651081.24020347,-921217464.7837265,0,870225941.140587,870460586648.3652
218,33929.2744052896,155890527486.12723,238526261.72721568,-920143524.2695361,0,875564536.5848154,870457975407.5706
219,33892.99838203173,155889752188.04822,241638404.84906784,-920699272.8215058,0,867040630.042509,870459854354.2614
220,33909.00492806143,155890087345.38257,242463946.30334505,-922280521.5900016,0,875396159.7685045,870460724513.156
221,33911.737002223555,155889119201.17078,242666142.57777104,-921726580.7477993,0,875469408.3674439,870460244840.9784
222,33917.20850396212,155889740042.79608,240048220.97346303,-921529644.230174,0,877842487.5619342,870458647254.8866
223,33915.997111439814,155890760611.69623,240623723.2757108,-922768155.116865,0,875098810.8679442,870459763339.3936
224,33904.3518973296,155888594435.02237,240698429.38542807,-922542342.9419041,0,873799665.6589367,870458417197.4967
225,33915.09180013896,155889502593.77826,243318934.44073945,-920366820.9895838,0,879685332.8196354,870460971308.251
226,33901.362574248946,155888400341.37283,242192637.75970933,-920206867.3650194,0,869983600.0861928,870459395399.3496
227,33904.913337746984,155889910466.37088,239819883.6679327,-919929267.408662,0,870029763.9936117,870458559386.3557
228,33894.01758488109,155890916404.09113,239794229.8763623,-921365559.443166,0,867151020.1928656,870459212043.1646
229,33897.51202824738,155888950921.07788,241210064.92838466,-920638863.8152589,0,870231574.005994,870459009707.4481
230,33900.20053984095,155889377749.1895,239232637.969564,-921996048.1432551,0,869682365.9711293,870457796461.3824
231,33901.78314508176,155889144420.54092,240558632.37302545,-920395874.0624621,0,873392885.806132,870458634186.7745
232,33917.04059549528,155890546580.0562,241082485.03476864,-919876544.4061142,0,878570374.8960927,870459933226.4172
233,33894.6894230433,155890594676.68677,241134636.97998306,-922183162.696955,0,867989082.4420907,870460036976.3615
234,33917.89960329188,155890038627.8883,241515860.78178942,-921714767.1953641,0,878604973.8577011,870459962362.2292
235,33882.78926664306,155889539472.79843,240983079.42286518,-920162874.1428767,0,862164953.7136903,870459209442.7954
236,33904.82180653919,155890482914.86703,240505295.50928062,-919691553.3503884,0,871097980.6984653,870459447832.882
237,33907.5921625733,155890602252.50748,240635284.81915066,-921052190.5663894,0,871233737.7071234,870459644888.7482
238,33900.13539616641,155889400884.08035,239992351.77525192,-920741821.7134031,0,868574729.612388,870458371979.841
239,33904.90039335575,155893220091.12878,241431678.75915945,-921914171.6582067,0,875760250.6006452,870461959274.8799
240,33899.62216496682,155890404891.4571,239694850.88517812,-921683011.129359,0,872436347.9849801,870458810184.99
241,33936.11600404829,155888778154.4229,242508469.94050378,-920936310.1208701,0,883859613.8382586,870459893661.7429
242,33909.2012398443,155890924213.50238,240712191.0570655,-921430565.4951642,0,874647574.8809698,870459917973.337
243,33917.01843900525,155889960064.1304,241788715.59780613,-919541371.0484046,0,875881469.9306222,870460086238.8497
244,33920.08821146923,155892038345.51874,240433783.14362487,-920525555.0160888,0,882528432.9360281,870460414465.0419
245,33916.29735632894,155890849125.03516,240913730.32100147,-921330418.0719708,0,879248133.2254351,870460023086.0065
246,33892.41403254897,155889950155.77936,240437748.7274005,-920833709.2850116,0,867344329.4508972,870459069705.2937
247,33916.393714616854,155890896056.30008,241784890.36539155,-921157947.7931472,0,877887590.2749468,870460714379.8485
248,33930.58167718197,155889363744.43777,241070785.9404757,-923109270.7411976,0,884088856.369077,870459208502.726
249,33892.0681883783,155890736289.12622,240533976.1563103,-921189535.04166,0,866726866.1481771,870459656915.7344
250,33924.6770256256,155890342643.47913,241558601.25296095,-921017747.9063531,0,880418023.1085898,870460182562.725
251,33915.03538478366,155889956564.7663,240555817.92243767,-919567923.54408,0,872656488.136477,870459145517.9407
252,33913.62201810556,155889887032.81436,239296885.19538116,-923222294.3387204,0,870545390.3488317,870458193634.2178
253,33923.91554139475,155891218355.8126,242318734.81023622,-920852449.0177466,0,872925623.1975566,870461324802.892
254,33914.699011527366,155890101485.96872,243323825.28966305,-923633683.8648167,0,878346389.1736158,870461410594.4377
255,33920.40963276663,155889362917.71625,241721050.7696473,-920148487.3961927,0,868927488.6045347,870459657045.8862
256,33892.06876189055,155888671176.47983,240126909.48194352,-920888461.0724028,0,867277316.7876704,870458004800.1412
257,33902.47921978181,155887990940.05777,241961051.70513645,-920129137.8201876,0,875636548.3776214,870458954780.4929
258,33912.024182021334,155889524251.6925,239255429.5747851,-919445292.5602921,0,869383962.7459072,870457871551.2623
259,33907.382449353434,155891208220.20145,241449541.19979987,-922364513.0015185,0,866913830.0266465,870460676532.9586
260,33895.95936252082,155889320908.02405,242049202.63902184,-919544827.6467181,0,870275641.6985571,870459872656.7208
261,33904.65963773251,155889769578.70654,241248927.01964256,-920732439.3832916,0,868483605.2700484,870459569633.7806
262,33923.40128640897,155888970099.44333,241407846.47665167,-920673863.0565988,0,875993325.138867,870459172956.0566
263,33916.87768685427,155889619389.9455,240791835.42153043,-921005142.1709869,0,872641335.0230087,870459128516.8915
264,33926.68659673244,155888765940.3072,240544428.9591807,-923237357.4455738,0,880998017.988048,870458421230.9724
265,33932.12496179486,155889781432.62637,243181426.53282443,-922688650.4730499,0,888390739.4069686,870461081770.6597
266,33912.8525128427,155892260647.85748,238931234.02632433,-921344634.4181111,0,873057166.0516127,870459422755.7999
267,33900.43940123947,155892154608.9395,240481813.29166105,-921813927.1336282,0,866774626.0683111,870460541672.2032
268,33895.729818011976,155888968336.53937,242803880.9889066,-921453617.1516751,0,867709221.4107372,870460246891.3601
269,33925.4591516442,155889698917.88895,240559284.8662352,-922526202.0284432,0,876802926.4673234,870459025757.9792
270,33894.13952814642,155889574619.83984,241046173.6237267,-921280567.8295603,0,868804258.7951185,870459296370.7982
271,33911.85770200551,155889608869.44772,240792116.3209966,-920771557.5604101,0,872986882.6893078,870459118992.3981
272,33910.93896342503,155890391174.39456,241341736.43743414,-921895352.8296571,0,877520633.972328,870460059716.5117
273,33902.29386062417,155890031105.65204,242668519.2669599,-922233712.9330366,0,875945184.8114867,870460845137.5968
274,33912.569920738875,155891258821.0935,241180900.63716602,-922374426.4602554,0,875805713.9574167,870460506680.2437
275,33902.82580792711,155888801708.17377,241759839.1132729,-921990242.7754611,0,866097446.3190725,870459350968.7899
276,33912.49811799965,155890906662.90326,239662049.08060214,-922156182.8413756,0,877312270.299652,870459116062.1584
277,33888.02513328213,155889867738.60025,240381112.0201919,-921189114.2899754,0,865147802.0659521,870458977700.3247
278,33912.49762164413,155890485489.15094,240221522.0796614,-922679117.2040728,0,872428558.36524,870459278190.783
279,33930.27881831568,155891058306.46808,240746068.0367718,-921552205.5171744,0,880708875.6380966,870460032790.975
280,33903.85243649927,155890381234.06516,241585791.39360303,-921068747.338877,0,870153207.7119793,870460226454.6226
281,33908.891317163005,155890085600.65823,242416703.04179215,-923204597.0850174,0,869980197.1069852,870460700477.1261
282,33910.577623326986,155891367356.21872,241631179.03678122,-921201923.7443819,0,876216473.4399307,870460901648.7548
283,33910.36922173658,155889740624.42996,241967370.31773156,-922201470.2064378,0,870743362.2484441,870460120011.4731
284,33906.58582800929,155890587729.8177,239989233.11387974,-922450320.0416181,0,870320520.9511268,870459164264.8419
285,33902.25925106258,155890193875.7045,241423866.7434375,-921475229.214394,0,867021597.2447685,870459987996.5862
286,33890.882770679615,155890177147.8415,237475966.97649562,-920458163.8566607,0,856235825.8350466,870456951187.2308
287,33894.353673079364,155890799732.09094,242794733.5591706,-923092099.0893906,0,869602475.8471556,870461448587.5923
288,33915.87804957163,155887835975.48602,241533035.37512472,-920180366.6151799,0,876159499.0376283,870458528426.3905
289,33933.76103256238,155889881979.73474,240722073.8493184,-920653577.941042,0,881435326.5376446,870459240657.1085
290,33891.74285898848,155892051849.0769,241320963.00704893,-920514918.6608678,0,864244646.7622998,870461095962.5142
291,33911.89902375988,155890687049.59814,241171338.17245886,-920748043.3722466,0,871385746.8609581,870460104224.0112
292,33917.11822603062,155889633601.64404,239296171.07110292,-922352916.6103069,0,874570837.3159952,870458016141.4685
293,33913.198075604305,155889671058.10574,240714985.84138793,-920386038.0389781,0,875408991.3672625,870459094927.972
294,33900.242245277914,155890618058.34967,241453478.60078418,-921600444.8368636,0,869973368.197612,870460287031.6448
295,33908.3138298702,155891391259.6988,240179899.5218694,-920390828.3456432,0,872349563.4254749,870459798806.9496
296,33915.449375866614,155890845571.2792,241470732.21512747,-920131859.8509372,0,871098396.0693818,870460424216.605
297,33920.508559205526,155887876528.6435,241950005.52196017,-920102079.063699,0,874347270.047122,870458871140.1714
298,33898.96625095352,155888970879.8488,240263537.4854907,-922079006.3299981,0,868350177.8563851,870458321199.0975
299,33877.901381322736,155888902582.61548,242543156.28414243,-920764328.9121534,0,863493602.6364696,870459995759.4414
300,33910.720444108076,155890890710.51932,241249358.8318099,-921954580.8084389,0,871832571.7290092,870460312778.2313
301,33904.096291800306,155888996720.2688,242098926.2634855,-921141241.1091228,0,867437902.1048187,870459722344.1407
302,33919.97047031981,155889921596.93283,239596719.54446036,-922991046.6277589,0,874463120.720433,870458441177.9901
303,33933.257458949985,155890293051.17316,243179866.18123826,-922255263.4109058,0,882084492.8404881,870461404111.2183
304,33918.67844449549,155890503689.93628,242366504.03973877,-921972748.091998,0,876668551.0845615,870460915446.939
305,33908.1383588604,155890378637.14685,240588695.41750962,-921878347.614791,0,875917722.3257701,870459479233.5734
306,33894.86200937766,155890094655.76373,242579910.66087964,-921905749.9325724,0,865834963.1752733,870460809517.3187
307,33910.34013651904,155890508695.4716,240603626.24186298,-920800910.2721243,0,876071424.1102363,870459557981.72
308,33908.68265457198,155889337579.7536,241599112.33917895,-921703165.0398779,0,874640418.4353365,870459572285.9061
309,33903.82407721317,155890295700.3427,242124827.38404703,-922062116.1660198,0,870102810.1077875,870460596863.116
310,33923.62436630344,155891250469.4374,238454488.17610776,-923087376.373481,0,878329612.0096525,870458433893.8429
311,33901.69905797595,155889928665.60376,242784901.77559513,-922058146.8574944,0,868166521.4833313,870460862022.3136
312,33898.303233242805,155888909842.81384,241756144.13255292,-923016257.7340505,0,871814319.3237889,870459433156.8833
313,33899.32601962919,155889885721.74915,240553392.57002607,-921233966.1808577,0,867095029.6549339,870459121249.8763
314,33903.33160917087,155890235528.91147,240200599.05502927,-920718421.2070279,0,870757739.2262971,870459071765.9724
315,33879.44622350849,155890936224.85583,240918839.2492626,-921863853.8484312,0,860856849.0089726,870460087718.1554
316,33904.96068678747,155890756642.38934,241636462.75089505,-919074033.0295703,0,869724563.5506933,870460479135.2008
317,33906.04457618687,155888516696.6579,240914131.22966146,-921529207.2023754,0,871997799.6250654,870458516420.9458
318,33910.975606843356,155889012093.01932,242233265.4847461,-919555016.5123621,0,872984904.7503321,870459813662.8715
319,33920.47465187369,155891642298.53723,241876057.8160365,-921458182.537313,0,875797071.1205313,870461269902.4403
320,33905.3961763817,155888843780.30807,239241797.39596918,-922207300.1781871,0,866881893.7387986,870457460674.0636
321,33905.747071173624,155887822219.3141,242090969.57731432,-920987052.7386662,0,871445157.2870586,870458954891.2733
322,33907.52765642285,155890351547.70917,240108706.000114,-922259006.6249748,0,871423849.5121678,870459100573.2346
323,33927.67553632329,155887435697.57266,241550197.87816182,-920794929.9939864,0,876890549.4365702,870458291903.1952
324,33892.962481835464,155887846173.8862,241836864.2314776,-919841232.8007133,0,866001178.7051829,870458760719.1362
325,33898.716688433946,155891422751.6798,241878143.9485509,-922017649.4603598,0,867020172.6001774,870461136761.4689
326,33905.79271159321,155891674059.09247,242270811.8571217,-922550905.0501586,0,871509301.1508433,870461606383.1595
327,33919.48296959268,155888929868.26395,241507313.01039577,-921416529.2094642,0,870305919.439656,870459232452.321
328,33907.29612735003,155889113578.1663,241344992.4909934,-920674708.9682862,0,869613904.3636149,870459217755.0779
329,33912.62664469742,155888575954.26318,243164547.6305847,-922473491.4045192,0,872474849.5451952,870460283270.4713
330,33912.839255383595,155890951446.2092,240693755.9622479,-921787275.6657645,0,871872032.3749275,870459926387.649
331,33914.03606419088,155888717717.54675,241943788.6289458,-921858280.8713245,0,875172622.4906584,870459436253.115
332,33903.755099448375,155890246888.53784,238777240.01337346,-921308154.9307623,0,865693908.620315,870458001828.2888
333,33902.74712589443,155892257697.66415,242015877.00450498,-922218144.5362785,0,871810271.2941785,870461785948.86
334,33912.76488896799,155889986122.9951,241326314.0840524,-922377108.1873604,0,874872949.6716961,870459794173.8182
335,33913.45774723316,155891714862.514,240402216.96019933,-920917473.852387,0,875030353.0574989,870460186800.0052
336,33892.85324108184,155892143672.85925,242103141.5829044,-921065786.1951929,0,869406895.9873691,870461761994.7513
337,33898.73059877151,155889376507.75693,242267366.11276713,-920696867.8737022,0,873620998.3778895,870460092626.1847
338,33903.91955762971,155889695517.12128,240254563.72936606,-918162557.0850942,0,872524257.80957,870458725926.587
339,33899.17256569642,155890697211.74854,242764597.5946612,-920792837.4686172,0,872195619.0938543,870461326139.6517
340,33902.91889527838,155889639918.4421,241724659.9798631,-921001548.2546519,0,869296013.2885098,870459851683.827
341,33900.268656202476,155889620628.00024,242032996.2789587,-922148470.7743593,0,870560710.990714,870460091765.5426
342,33913.270326990554,155889491576.75845,239903877.04401866,-920874575.116261,0,868004415.1821489,870458365687.0773
343,33916.57254736986,155888602500.99777,240335263.38608706,-922968784.1209801,0,874910693.4068618,870458151893.5258
344,33920.7119199513,155887739013.7455,241183806.2639505,-918781031.0448118,0,872365736.5159407,870458178062.8754
345,33930.927627840785,155891225808.40555,242005855.85572943,-923844946.3425224,0,881195971.7047955,870461134253.8
346,33922.39326939512,155889013508.57645,241308763.9059842,-922800978.0854867,0,878947443.3296903,870459156810.1436
347,33917.52974994474,155891172042.91202,239544940.8118602,-921873798.4317371,0,875917284.1450359,870459194838.4368
348,33898.34565127806,155890094394.93704,240547220.03869137,-921310719.2757853,0,871575758.3310163,870459254742.9763
349,33902.19639272475,155889187220.99994,240049848.3936,-922060534.6428778,0,868693319.3931947,870458297514.2284
350,33908.52233153077,155890114854.09998,242413339.46513903,-922248568.2786249,0,878945636.8040305,870460704405.769
351,33934.220257487395,155889856877.44745,239782805.49649402,-920681629.8084885,0,876369533.7363294,870458507565.2684
352,33896.65354148173,155889259580.94125,242924799.89325693,-921078762.1504364,0,870788354.2264409,870460524188.1608
353,33907.26245904595,155890824548.11996,241181785.44446784,-922836872.5260769,0,872841300.3275626,870460231317.6084
354,33901.58861157795,155889408738.41858,242928684.76022205,-921342400.01924,0,871595283.9232084,870460627185.3308
355,33901.81505116403,155890077918.8977,241787885.80106348,-921813514.7544464,0,871584858.0139337,870460196838.9526
356,33912.907036703386,155889826058.40363,243417869.39532563,-919376483.4391904,0,877850824.4702265,870461241772.0598
357,33917.02197258268,155890833951.3613,241217017.30667686,-923205285.1632262,0,874881666.8054373,870460269826.8599
358,33903.076418703895,155887792199.06638,242227877.44727758,-919202035.5338191,0,871284134.790459,870459015264.5975
359,33923.61905304597,155889659254.01517,241957996.17140073,-922262227.9015182,0,881603423.0913134,870460062776.9132
360,33932.396184907266,155890347926.84116,240932758.60179242,-920352704.2025527,0,877532114.9978485,870459697614.1132
361,33893.63272673352,155890118800.42288,241551795.6269705,-921451712.9763278,0,867093264.6570876,870460035663.6486
362,33896.71177955162,155890009532.95023,239051408.40989363,-921082365.5565984,0,863266713.6767244,870458052946.3212
363,33905.74334766922,155887622240.69516,239568391.03906068,-921646408.052128,0,868166510.379641,870456912986.3356
364,33909.17977555856,155889125491.377,241448776.0625155,-921776817.6581028,0,872389645.8854654,870459319649.6189
365,33914.666879429344,155889991793.76978,243167603.4131783,-922472298.4565065,0,877037315.0010084,870461201985.842
366,33931.9898480912,155889154461.84225,242174342.29642683,-920646015.8900009,0,880632881.7986867,870459877279.0171
367,33930.74895589283,155891299244.79617,241713029.84993818,-920367643.0986748,0,879156260.6881006,870460908286.6046
368,33917.714473190375,155889443838.6705,240496591.65654713,-921257387.185259,0,870676172.2386917,870458794270.7238
369,33902.97663114048,155890172661.76724,240360819.7370944,-921561942.5579472,0,872761842.6874833,870459166266.2211
370,33914.7354192837,155889926114.90427,238933743.0830244,-920863246.4925834,0,872012962.0914991,870457906468.2948
371,33912.14808708811,155889150716.59167,241009558.8477781,-920373692.435808,0,868027672.105575,870458981593.3676
372,33910.80025413287,155892240690.18826,242118386.9617376,-921113056.4266882,0,877232527.4496828,870461838184.9962
373,33919.200464273395,155890532319.8354,240827819.66130343,-920721604.4865791,0,878044810.1150354,870459744679.1317
